Nb;CostH1yr;CostMRR1yr;CostYRR1yr;CostH3yr;CostMRR3yr;CostYRR3yr1yr;CostYRR3yr;ODH;ODMRR;ODYRR;SnapG/M;gp2G/M;gp3G/M;io1G/M;st1G/M;s3<50T;s3<450T;s3>500T;glacierG/M;Ec2Type;CPU;RAM;SAPS;Hana;S/4;BW/4;PROD;OS;Region Code;Region Name
4365;8,3439;6091,02;73092,22;7,3147;5339,71;64076,51;192229,53;10,0318;7323,21;87878,55;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6i.32xlarge;128;256;188780;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4366;1,043;761,38;9136,53;0,9143;667,46;8009,56;24028,69;1,254;915,4;10984,82;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6i.4xlarge;16;32;23598;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4367;2,086;1522,75;18273,05;1,8287;1334,93;16019,13;48057,38;2,5079;1830,8;21969,64;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6i.8xlarge;32;64;47195;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4368;0,1304;95,18;1142,1;0,1143;83,43;1001,2;3003,59;0,1567;114,43;1373,1;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6i.large;2;4;2950;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4369;0,2607;190,34;2284,13;0,2286;166,87;2002,39;6007,17;0,3135;228,85;2746,2;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6i.xlarge;4;8;5899;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4370;3,3698;2459,94;29519,3;2,9045;2120,25;25443,02;76329,05;4,2394;3094,73;37136,72;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6id.12xlarge;48;96;70793;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4371;4,493;3279,92;39359,1;3,8726;2827;33924,02;101772,07;5,6525;4126,3;49515,63;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6id.16xlarge;64;128;94390;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4372;6,7396;4919,89;59038,68;5,8089;4240,5;50886,03;152658,1;8,4787;6189,45;74273,45;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6id.24xlarge;96;192;141585;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4373;0,5616;409,99;4919,86;0,4841;353,38;4240,5;12721,51;0,7066;515,79;6189,45;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6id.2xlarge;8;16;11799;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4374;8,9861;6559,85;78718,19;7,7452;5654;67847,97;203543,91;11,3049;8252,61;99031,26;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6id.32xlarge;128;256;188780;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4375;1,1233;819,98;9839,79;0,9682;706,75;8481,01;25443,02;1,4131;1031,58;12378,91;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6id.4xlarge;16;32;23598;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4376;2,2465;1639,97;19679,58;1,9363;1413,5;16962,01;50886,03;2,8262;2063,15;24757,82;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6id.8xlarge;32;64;47195;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4377;0,1404;102,5;1229,95;0,121;88,34;1060,11;3180,32;0,1766;128,95;1547,36;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6id.large;2;4;2950;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4378;0,2808;205;2459,97;0,242;176,68;2120,21;6360,64;0,3533;257,89;3094,73;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;c6id.xlarge;4;8;5899;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4379;5,3954;3938,68;47264,1;4,1206;3008,03;36096,4;108289,21;7,0228;5126,65;61519,78;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i3en.12xlarge;48;384;69385;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4380;10,7909;7877,35;94528,2;8,2403;6015,44;72185,31;216555,93;14,0456;10253,3;123039,57;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i3en.24xlarge;96;768;138770;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4381;0,8992;656,45;7877,35;0,6871;501,55;6018,57;18055,7;1,1705;854,44;10253,3;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i3en.2xlarge;8;64;11564;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4382;1,3484;984,36;11812,28;1,0301;752,01;9024,1;27072,3;1,7557;1281,66;15379,95;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i3en.3xlarge;12;96;17346;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4383;2,6977;1969,34;23632,05;2,0603;1504,02;18048,2;54144,6;3,5114;2563,32;30759,89;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i3en.6xlarge;24;192;34693;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4384;0,225;164,27;1971,21;0,172;125,54;1506,52;4519,55;0,2926;213,61;2563,32;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i3en.large;2;16;2891;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4385;10,7909;7877,35;94528,2;8,2403;6015,44;72185,31;216555,93;14,0456;10253,3;123039,57;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i3en.metal;96;768;143230;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4386;0,4492;327,91;3934,93;0,3431;250,46;3005,54;9016,61;0,5852;427,22;5126,65;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i3en.xlarge;4;32;5782;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4387;4,4226;3228,51;38742,17;3,6825;2688,24;32258,91;96776,73;5,7745;4215,37;50584,43;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.12xlarge;384;384;73519;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4388;5,8968;4304,69;51656,23;4,9095;3583,91;43006,89;129020,66;7,6987;5620,08;67440,91;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.16xlarge;64;512;98025;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4389;8,845;6456,87;77482,47;7,3644;5376,02;64512,28;193536,83;11,5486;8430,49;101165,87;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.24xlarge;768;768;147038;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4390;0,7367;537,77;6453,28;0,6135;447,83;5373,99;16121,96;0,9626;702,67;8431,99;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.2xlarge;8;64;12253;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4391;11,7934;8609,16;103309,91;9,8192;7168,03;86016,39;258049,18;15,3982;11240,65;134887,82;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.32xlarge;128;1024;196050;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4392;1,4742;1076,17;12914,06;1,2278;896,29;10755,47;32266,41;1,9251;1405,33;16863,98;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.4xlarge;16;128;24506;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4393;2,9484;2152,34;25828,12;2,4547;1791,95;21503,44;64510,33;3,8494;2810,04;33720,46;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.8xlarge;32;256;49013;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4394;0,184;134,29;1611,45;0,1532;111,8;1341,62;4024,87;0,2404;175,51;2106,12;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.large;2;16;3063;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4395;11,7937;8609,37;103312,46;9,8189;7167,81;86013,77;258041,31;15,3983;11240,78;134889,32;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.metal;128;1024;203600;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4396;0,3688;269,2;3230,39;0,3072;224,23;2690,74;8072,22;0,4809;351,02;4212,25;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;i4i.xlarge;4;32;6127;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4397;2,868;2093,63;25123,58;2,4984;1823,81;21885,69;65657,08;3,4738;2535,84;30430,11;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m4.10xlarge;40;160;47320;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4398;4,5888;3349,81;40197,72;3,9974;2918,09;35017,11;105051,33;5,558;4057,35;48688,17;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m4.16xlarge;64;256;75770;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4399;0,5736;418,73;5024,72;0,4997;364,76;4377,14;13131,42;0,6948;507,17;6086,02;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m4.2xlarge;8;32;9464;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4400;1,1472;837,45;10049,43;0,9993;729,52;8754,28;26262,83;1,3895;1014,34;12172,04;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m4.4xlarge;16;64;18928;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4401;0,1434;104,68;1256,18;0,1249;91,19;1094,28;3282,85;0,1737;126,79;1521,51;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m4.large;2;8;2366;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4402;0,2868;209,36;2512,36;0,2498;182,38;2188,57;6565,71;0,3474;253,58;3043,01;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m4.xlarge;4;16;4732;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4403;3,2735;2389,69;28676,25;2,838;2071,77;24861,25;74583,74;4,0864;2983,05;35796,6;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m5.12xlarge;48;192;67615;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4404;4,3644;3186,04;38232,51;3,7843;2762,57;33150,83;99452,49;5,4485;3977,4;47728,8;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m5.16xlarge;64;256;90153;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4405;6,5471;4779,38;57352,51;5,6769;4144,17;49729,99;149189,97;8,1727;5966,1;71593,2;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m5.24xlarge;96;384;135230;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4406;0,5459;398,49;4781,87;0,4731;345,4;4144,79;12434,37;0,6811;497,17;5966,1;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m5.2xlarge;8;32;11269;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4407;1,0909;796,35;9556,25;0,9463;690,8;8289,58;24868,74;1,3621;994,35;11932,2;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m5.4xlarge;16;64;22538;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4408;2,1826;1593,33;19120;1,8926;1381,6;16579,16;49737,49;2,7242;1988,7;23864,4;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m5.8xlarge;32;128;45077;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4409;0,136;99,31;1191,72;0,1181;86,19;1034,32;3102,97;0,1703;124,29;1491,52;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m5.large;2;8;2817;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4410;6,5471;4779,38;57352,51;5,6769;4144,17;49729,99;149189,97;8,1727;5966,1;71593,2;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m5.metal;96;384;142000;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4411;0,2729;199,24;2390,94;0,2361;172,39;2068,65;6205,94;0,3405;248,59;2983,05;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m5.xlarge;4;16;5535;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4412;3,1973;2334,01;28008,14;2,7862;2033,9;24406,74;73220,23;3,8667;2822,65;33871,86;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.12xlarge;48;192;72555;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4413;4,263;3112,02;37344,19;3,7149;2711,86;32542,3;97626,9;5,1555;3763,54;45162,48;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.16xlarge;64;256;96740;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4414;6,3946;4668,02;56016,28;5,5723;4067,79;48813,49;146440,47;7,7333;5645,31;67743,71;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.24xlarge;96;384;145110;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4415;0,5329;389;4668,02;0,4644;338,98;4067,82;12203,45;0,6444;470,44;5645,31;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.2xlarge;8;32;12093;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4416;8,5261;6224,03;74688,37;7,4298;5423,72;65084,68;195254,03;10,3111;7527,08;90324,95;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.32xlarge;128;512;193480;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4417;12,7891;9336,05;112032,56;11,1446;8135,58;97626,98;292880,94;15,4666;11290,62;135487,43;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.48xlarge;192;768;290220;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4418;1,0658;778;9336,05;0,9287;677,96;8135,56;24406,67;1,2889;940,88;11290,62;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.4xlarge;16;64;24185;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4419;2,1315;1556,01;18672,09;1,8574;1355,93;16271,19;48813,56;2,5778;1881,77;22581,24;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.8xlarge;32;128;48370;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4420;0,1332;97,25;1166,99;0,1161;84,74;1016,94;3050,81;0,1611;117,61;1411,33;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.large;2;8;3023;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4421;0,2664;194,5;2333,97;0,2322;169,49;2033,87;6101,61;0,3222;235,22;2822,65;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6a.xlarge;4;16;6046;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4422;3,3426;2440,11;29281,33;2,8858;2106,65;25279,77;75839,32;4,0864;2983,05;35796,6;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6i.12xlarge;48;192;74280;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4423;4,4568;3253,49;39041,83;3,8478;2808,87;33706,44;101119,32;5,4485;3977,4;47728,8;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6i.16xlarge;64;256;99040;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4424;6,6852;4880,22;58562,67;5,7716;4213,3;50559,62;151678,87;8,1727;5966,1;71593,2;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6i.24xlarge;96;384;148560;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4425;0,5571;406,68;4880,21;0,481;351,11;4213,3;12639,89;0,6811;497,17;5966,1;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6i.2xlarge;8;32;12380;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4426;8,9137;6506,96;78083,58;7,6955;5617,73;67412,81;202238,42;10,897;7954,8;95457,6;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6i.32xlarge;128;512;198080;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4427;1,1142;813,37;9760,42;0,9619;702,22;8426,59;25279,77;1,3621;994,35;11932,2;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6i.4xlarge;16;64;24760;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4428;2,2284;1626,74;19520,91;1,9239;1404,43;16853,18;50559,55;2,7242;1988,7;23864,4;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6i.8xlarge;32;128;49520;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4429;0,1393;101,67;1220,05;0,1202;87,78;1053,36;3160,08;0,1703;124,29;1491,52;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6i.large;2;8;3095;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4430;0,2786;203,34;2440,1;0,2405;175,55;2106,65;6319,94;0,3405;248,59;2983,05;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6i.xlarge;4;16;6190;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4431;3,6007;2628,52;31542,23;3,0628;2235,84;26830,14;80490,41;4,6059;3362,3;40347,62;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6id.12xlarge;48;192;74280;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4432;4,8009;3504,69;42056,28;4,0837;2981,13;35773,51;107320,54;6,1412;4483,07;53796,83;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6id.16xlarge;64;256;99040;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4433;7,2014;5257,03;63084,39;6,1256;4471,68;53660,2;160980,59;9,2118;6724,6;80695,25;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6id.24xlarge;96;384;148560;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4434;0,6001;438,09;5257,06;0,5105;372,64;4471,65;13414,96;0,7676;560,38;6724,6;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6id.2xlarge;8;32;12380;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4435;9,6019;7009,38;84112,56;8,1675;5962,25;71546,95;214640,86;12,2824;8966,14;107593,66;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6id.32xlarge;128;512;198080;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4436;1,2002;876,17;10514,05;1,0209;745,28;8943,38;26830,14;1,5353;1120,77;13449,21;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6id.4xlarge;16;64;24760;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4437;2,4005;1752,34;21028,1;2,0419;1490,56;17886,76;53660,27;3,0706;2241,53;26898,42;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6id.8xlarge;32;128;49520;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4438;0,15;109,52;1314,27;0,1276;93,16;1117,89;3353,68;0,1919;140,1;1681,15;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6id.large;2;8;3095;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4439;0,3001;219,04;2628,53;0,2552;186,32;2235,86;6707,59;0,3838;280,19;3362,3;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6id.xlarge;4;16;6190;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4440;4,1898;3058,59;36703,06;3,4668;2530,75;30369,02;91107,07;5,541;4044,96;48539,47;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6idn.12xlarge;48;192;74280;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4441;5,5865;4078,12;48937,38;4,6224;3374,33;40491,98;121475,94;7,388;5393,27;64719,29;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6idn.16xlarge;64;256;99040;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4442;8,3797;6117,18;73406,11;6,9336;5061,5;60737,97;182213,91;11,0821;8089,91;97078,94;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6idn.24xlarge;96;384;148560;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4443;0,6983;509,77;6117,2;0,5778;421,79;5061,52;15184,55;0,9235;674,16;8089,91;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6idn.2xlarge;8;32;12380;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4444;11,1729;8156,24;97874,84;9,2447;6748,66;80983,96;242951,88;14,7761;10786,55;129438,58;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6idn.32xlarge;128;512;198080;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4445;1,3966;1019,53;12234,33;1,1556;843,59;10123,03;30369,1;1,847;1348,32;16179,82;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6idn.4xlarge;16;64;24760;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4446;2,7932;2039,06;24468,73;2,3112;1687,17;20245,99;60737,97;3,694;2696,64;32359,65;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6idn.8xlarge;32;128;49520;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4447;0,1746;127,44;1529,3;0,1445;105,45;1265,4;3796,19;0,2309;168,54;2022,48;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6idn.large;2;8;3095;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4448;0,3492;254,88;3058,6;0,2889;210,89;2530,72;7592,16;0,4618;337,08;4044,96;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6idn.xlarge;4;16;6190;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4449;3,9023;2848,65;34183,8;3,2696;2386,79;28641,48;85924,43;5,0846;3711,72;44540,68;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6in.12xlarge;48;192;74280;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4450;5,203;3798,2;45578,45;4,3594;3182,39;38188,66;114565,98;6,7794;4948,96;59387,58;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6in.16xlarge;64;256;99040;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4451;7,8045;5697,31;68367,68;6,5392;4773,59;57283,03;171849,08;10,1691;7423,45;89081,37;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6in.24xlarge;96;384;148560;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4452;0,6504;474,78;5697,33;0,5449;397,8;4773,55;14320,66;0,8474;618,62;7423,45;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6in.2xlarge;8;32;12380;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4453;10,406;7596,41;91156,91;8,7189;6364,78;76377,4;229132,19;13,5588;9897,93;118775,15;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6in.32xlarge;128;512;198080;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4454;1,3008;949,55;11394,58;1,0899;795,6;9547,18;28641,55;1,6949;1237,24;14846,89;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6in.4xlarge;16;64;24760;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4455;2,6015;1899,1;22789,23;2,1797;1591,2;19094,37;57283,1;3,3897;2474,48;29693,79;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6in.8xlarge;32;128;49520;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4456;0,1626;118,69;1424,29;0,1362;99,45;1193,37;3580,11;0,2119;154,66;1855,86;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6in.large;2;8;3095;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4457;0,3252;237,39;2848,66;0,2725;198,9;2386,81;7160,44;0,4237;309,31;3711,72;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m6in.xlarge;4;16;6190;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4458;3,6442;2660,25;31922,98;3,0926;2257,6;27091,19;81273,57;4,5422;3315,83;39789,99;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m7a.12xlarge;48;192;107430;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4459;4,8589;3547;42564;4,1235;3010,13;36121,59;108364,76;6,0563;4421,11;53053,32;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m7a.16xlarge;64;256;143240;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4460;7,2884;5320,5;63845,96;6,1852;4515,2;54182,45;162547,36;9,0845;6631,66;79579,98;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m7a.24xlarge;96;384;214860;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4461;0,6074;443,37;5320,47;0,5154;376,27;4515,2;13545,59;0,757;552,64;6631,66;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m7a.2xlarge;8;32;17905;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
4462;9,7178;7093,99;85127,92;8,2469;6020,27;72243,25;216729,74;12,1126;8842,22;106106,64;0,0428;0,0941;0,0753;0,1181;0,0428;0,0197;0,0188;0,018;0,0031;m7a.32xlarge;128;512;286480;0;0;0;0;Windows;eu-west-1;Europe (Ireland)
